holding_id,FIELD__id,s3q03,s3q04a_hectares
32-31-20-93,1,Borrowed for free,0
32-32-25-30,1,Customary right of occupancy,0
32-32-25-30,2,Rented or leased in,1
32-33-53-28,1,Granted right of occupancy,28
32-36-36-56,1,Inherited,1
32-36-36-56,2,Granted right of occupancy,1
32-37-71-50,1,Customary right of occupancy,8
32-38-00-68,1,Rented or leased in,0
32-38-50-25,1,Customary right of occupancy,1
32-38-50-25,2,Rented or leased in,1
32-38-50-25,3,Customary right of occupancy,1
32-39-05-91,1,Rented or leased in,1
32-40-63-92,1,Customary right of occupancy,1
32-42-46-30,1,Customary right of occupancy,1
32-43-92-03,1,Inherited,2
32-43-92-03,2,Inherited,2
32-44-08-98,1,Granted right of occupancy,20
32-45-62-57,1,Customary right of occupancy,3
32-45-62-57,2,Customary right of occupancy,3
32-46-49-45,1,Borrowed for free,0
32-46-74-65,1,Inherited,1
32-48-92-14,1,Inherited,0
32-50-89-50,1,Borrowed for free,1
32-50-89-50,2,Rented or leased in,0
32-51-36-09,1,Inherited,0
32-51-60-32,1,Customary right of occupancy,1
32-51-60-32,2,Purchased,1
32-52-08-46,1,Purchased,0
32-52-08-46,2,Purchased,0
32-53-33-81,1,Purchased,1
32-53-33-81,2,Purchased,1
32-53-33-81,3,Purchased,0
32-55-47-80,1,Rented or leased in,1
32-55-47-80,2,Rented or leased in,1
32-55-67-80,1,Granted right of occupancy,0
32-57-52-26,1,Inherited,0
32-57-52-26,2,Inherited,0
32-57-52-26,3,Inherited,0
32-57-67-70,1,Borrowed for free,0
32-58-63-25,1,Granted right of occupancy,1
32-59-40-53,1,Other,1
32-59-52-34,1,Inherited,1
32-60-77-47,1,Customary right of occupancy,0
32-61-69-06,1,Inherited,2
32-61-78-68,1,Purchased,769
32-62-75-82,1,Rented or leased in,0
32-62-84-78,1,Inherited,1
32-63-22-44,1,Customary right of occupancy,1
32-64-66-43,1,Rented or leased in,0
32-65-03-96,1,Inherited,2
32-67-99-06,1,Borrowed for free,0
32-69-59-23,1,Purchased,2
32-69-59-23,2,Inherited,2
32-69-59-23,3,Inherited,1
32-69-59-23,5,Purchased,1
32-70-01-18,1,Customary right of occupancy,18
32-70-01-18,2,Customary right of occupancy,16
32-70-01-18,3,Customary right of occupancy,6
32-70-01-18,4,Customary right of occupancy,6
32-70-01-18,5,Customary right of occupancy,7
32-72-75-03,1,Granted right of occupancy,32
32-74-79-92,1,Rented or leased in,0
32-75-08-12,1,Customary right of occupancy,1
32-75-08-12,2,Customary right of occupancy,0
32-80-79-45,1,Purchased,0
32-80-79-45,2,Granted right of occupancy,1
32-83-30-72,1,Customary right of occupancy,20
32-85-41-27,1,Customary right of occupancy,1
32-85-48-32,1,Customary right of occupancy,1
32-85-48-32,2,Customary right of occupancy,1
32-85-48-32,3,Customary right of occupancy,0
32-86-55-28,1,Rented or leased in,0
32-90-12-26,1,Inherited,1
32-90-12-26,2,Inherited,0
32-90-12-26,3,Borrowed for free,0
32-91-22-76,1,Granted right of occupancy,2
32-91-71-60,1,Customary right of occupancy,1
32-96-15-27,1,Inherited,0
32-96-15-27,2,Inherited,1
32-96-66-50,1,Purchased,0
32-97-85-74,1,Granted right of occupancy,8
32-98-07-51,1,Granted right of occupancy,2
32-98-74-68,1,Customary right of occupancy,2
32-98-94-13,1,Other,0
32-99-53-82,1,Inherited,1
33-00-97-61,1,Inherited,0
33-00-97-61,2,Inherited,0
33-01-69-15,1,Rented or leased in,0
33-01-69-15,2,Rented or leased in,0
33-03-30-70,1,Customary right of occupancy,0
33-03-30-70,2,Customary right of occupancy,0
33-04-41-03,1,Inherited,2
33-04-41-03,2,Inherited,1
33-04-41-03,3,Inherited,0
33-06-94-23,1,Rented or leased in,8
33-08-10-11,1,Customary right of occupancy,2
33-08-90-41,1,Granted right of occupancy,0
33-08-90-41,2,Inherited,2
33-09-37-23,1,Customary right of occupancy,1
33-09-72-28,1,Customary right of occupancy,0
33-10-03-60,1,Customary right of occupancy,1
33-10-39-09,1,Customary right of occupancy,1
33-10-41-27,1,Other,0
33-10-41-27,2,Other,1
33-10-84-56,1,Inherited,1
33-11-40-64,1,Granted right of occupancy,20
33-12-95-13,1,Granted right of occupancy,40
33-13-72-91,1,Purchased,8
33-13-78-98,1,Other,1
33-14-75-35,1,Rented or leased in,1
33-16-71-86,1,Purchased,4
33-19-09-20,1,Borrowed for free,0
33-20-40-10,1,Rented or leased in,0
33-20-40-10,2,Rented or leased in,0
33-20-40-10,3,Granted right of occupancy,1
33-21-39-64,1,Customary right of occupancy,20
33-22-09-02,1,Granted right of occupancy,686
33-23-06-11,1,Rented or leased in,0
33-23-32-19,1,Rented or leased in,0
33-23-32-19,2,Rented or leased in,1
33-23-56-63,1,Customary right of occupancy,0
33-25-95-54,1,Rented or leased in,0
33-26-15-59,1,Customary right of occupancy,0
33-27-02-84,1,Borrowed for free,0
33-30-12-05,1,Customary right of occupancy,0
33-31-48-07,1,Rented or leased in,0
33-32-07-75,1,Customary right of occupancy,0
33-32-07-75,2,Granted right of occupancy,0
33-32-93-77,1,Rented or leased in,0
33-32-93-77,2,Purchased,1
33-33-46-54,1,Inherited,1
33-34-70-88,1,Inherited,0
33-34-78-08,1,Borrowed for free,0
33-34-78-08,2,Purchased,0
33-34-88-39,1,Purchased,1
33-35-40-75,1,Purchased,1
33-35-40-75,2,Purchased,0
33-36-24-21,1,Granted right of occupancy,2
33-36-93-43,1,Customary right of occupancy,1
33-36-93-43,2,Customary right of occupancy,1
33-37-31-14,1,Inherited,0
33-37-31-14,2,Rented or leased in,0
33-39-68-27,1,Granted right of occupancy,0
33-44-24-54,1,Borrowed for free,0
33-46-72-65,1,Rented or leased in,0
33-47-03-02,1,Inherited,0
33-47-74-25,1,Rented or leased in,1
33-48-94-34,1,Customary right of occupancy,1
33-48-94-34,2,Customary right of occupancy,2
33-49-34-87,1,Inherited,2
33-49-98-35,2,Inherited,1
33-50-14-30,1,Customary right of occupancy,1
33-50-62-10,1,Purchased,1
33-50-62-10,2,Purchased,0
33-51-12-32,1,Rented or leased in,0
33-52-29-33,1,Borrowed for free,0
33-52-29-33,2,Inherited,0
33-52-29-33,3,Borrowed for free,0
33-53-76-76,1,Granted right of occupancy,0
33-55-01-17,1,Inherited,0
33-58-20-79,1,Borrowed for free,0
33-61-89-98,1,Inherited,0
33-61-89-98,2,Other,0
33-61-89-98,3,Inherited,1
33-62-56-18,1,Borrowed for free,0
33-62-56-18,2,Purchased,2
33-63-23-09,1,Customary right of occupancy,0
33-64-49-87,1,Rented or leased in,1
33-66-30-08,1,Purchased,4
33-66-30-08,2,Purchased,2
33-66-35-13,1,Customary right of occupancy,0
33-67-39-40,1,Borrowed for free,0
33-67-39-40,2,Borrowed for free,0
33-67-78-43,1,Borrowed for free,1
33-68-42-86,1,Customary right of occupancy,1
33-68-42-86,2,Rented or leased in,1
33-68-42-86,3,Customary right of occupancy,0
33-69-62-71,1,Inherited,2
33-69-68-33,1,Inherited,1
33-69-68-33,2,Inherited,1
33-75-27-89,1,Rented or leased in,0
33-75-27-89,2,Rented or leased in,0
33-75-27-89,3,Rented or leased in,0
33-80-98-94,1,Borrowed for free,0
33-82-02-17,1,Customary right of occupancy,0
33-82-12-97,1,Granted right of occupancy,1
33-82-19-50,1,Rented or leased in,0
33-82-19-50,2,Rented or leased in,1
33-82-42-75,1,Customary right of occupancy,0
33-82-99-55,1,Granted right of occupancy,61
33-84-61-26,1,Customary right of occupancy,2
33-85-37-92,1,Other,2
33-85-37-92,2,Other,1
33-86-25-84,1,Granted right of occupancy,243
33-92-94-97,1,Inherited,0
33-92-94-97,2,Inherited,0
33-92-94-97,3,Inherited,0
33-93-42-77,1,Customary right of occupancy,1
33-96-84-44,1,Rented or leased in,1
33-96-84-44,2,Purchased,1
33-97-70-73,1,Inherited,2
34-00-21-79,1,Granted right of occupancy,2
34-00-99-65,1,Inherited,1
34-02-48-20,1,Other,0
34-05-62-49,1,Borrowed for free,0
34-05-62-49,2,Borrowed for free,0
34-06-90-49,1,Rented or leased in,0
34-07-12-67,1,Rented or leased in,54
34-07-88-93,1,Borrowed for free,0
34-07-88-93,2,Purchased,1
34-07-88-93,3,Purchased,0
34-07-94-95,1,Customary right of occupancy,0
34-08-55-46,1,Purchased,3
34-08-55-46,2,Borrowed for free,0
34-10-03-28,1,Customary right of occupancy,0
34-10-18-24,1,Customary right of occupancy,2
34-11-43-16,1,Purchased,1
34-11-43-16,2,Purchased,1
34-11-83-92,1,Inherited,1
34-11-87-77,1,Inherited,0
34-11-87-77,2,Inherited,0
34-12-67-25,1,Rented or leased in,38
34-13-75-61,1,Inherited,1
34-13-75-61,2,Inherited,0
34-15-55-97,1,Customary right of occupancy,2
34-16-10-55,1,Purchased,0
34-16-34-38,1,Customary right of occupancy,0
34-16-34-38,2,Purchased,0
34-16-34-38,3,Purchased,1
34-18-07-71,1,Inherited,1
34-18-07-71,2,Inherited,1
34-20-78-07,1,Customary right of occupancy,1
34-22-72-84,1,Rented or leased in,1
34-22-90-95,1,Purchased,22
34-22-90-95,2,Purchased,12
34-22-90-95,3,Purchased,2
34-22-90-95,4,Purchased,8
34-23-14-46,1,Granted right of occupancy,0
34-24-14-99,1,Inherited,1
34-25-94-92,1,Rented or leased in,20
34-26-22-66,1,Borrowed for free,0
34-26-56-81,1,Inherited,0
34-26-56-81,2,Inherited,0
34-27-58-80,1,Other,2
34-27-72-93,1,Customary right of occupancy,0
34-28-39-06,1,Rented or leased in,1
34-29-34-60,1,Borrowed for free,0
34-29-40-34,1,Purchased,0
34-30-38-47,1,Granted right of occupancy,1
34-30-39-45,1,Inherited,2
34-35-84-40,1,Rented or leased in,1
34-37-60-15,1,Customary right of occupancy,0
34-37-60-15,2,Customary right of occupancy,1
34-37-60-15,3,Customary right of occupancy,1
34-37-60-15,4,Customary right of occupancy,1
34-40-64-36,1,Rented or leased in,0
34-41-07-50,1,Customary right of occupancy,0
34-41-07-50,2,Customary right of occupancy,1
34-41-83-47,1,Customary right of occupancy,0
34-41-83-47,2,Customary right of occupancy,0
34-41-83-47,3,Customary right of occupancy,0
34-41-83-47,4,Customary right of occupancy,0
34-42-72-87,1,Inherited,1
34-44-01-87,1,Customary right of occupancy,0
34-44-01-87,2,Customary right of occupancy,0
34-44-98-14,1,Customary right of occupancy,1
34-45-32-82,1,Inherited,4
34-45-32-82,2,Inherited,8
34-46-26-33,1,Granted right of occupancy,21
34-46-69-86,1,Purchased,0
34-46-69-86,2,Borrowed for free,0
34-46-77-66,1,Inherited,0
34-46-77-66,2,Inherited,0
34-47-64-38,1,Inherited,1
34-50-25-40,1,Borrowed for free,1
34-50-38-54,1,Rented or leased in,0
34-50-38-54,2,Rented or leased in,0
34-50-38-54,3,Rented or leased in,0
34-51-49-22,1,Purchased,18
34-51-49-22,3,Purchased,2
34-55-02-63,1,Inherited,1
34-56-23-25,1,Granted right of occupancy,0
34-56-57-72,1,Customary right of occupancy,1
34-57-91-05,1,Granted right of occupancy,971
34-61-79-59,1,Customary right of occupancy,0
34-61-79-59,2,Customary right of occupancy,1
34-62-34-78,1,Inherited,1
34-63-60-28,1,Granted right of occupancy,202
34-63-66-23,1,Customary right of occupancy,0
34-64-05-76,1,Rented or leased in,2
34-65-04-68,1,Customary right of occupancy,2
34-65-42-86,1,Customary right of occupancy,3
34-65-42-86,2,Customary right of occupancy,1
34-66-70-10,1,Purchased,3
34-66-70-10,2,Purchased,2
34-66-70-10,3,Purchased,4
34-67-82-10,1,Granted right of occupancy,0
34-68-14-94,1,Granted right of occupancy,0
34-68-14-94,2,Granted right of occupancy,2
34-68-64-54,1,Inherited,0
34-69-03-41,1,Purchased,0
34-69-14-47,1,Inherited,1
34-70-17-08,1,Granted right of occupancy,1
34-70-17-08,2,Granted right of occupancy,0
34-70-18-23,1,Inherited,0
34-73-01-13,1,Inherited,0
34-73-35-14,1,Rented or leased in,6
34-73-74-50,1,Granted right of occupancy,1
34-75-15-42,1,Inherited,0
34-77-48-67,1,Inherited,1
34-77-48-67,2,Inherited,1
34-77-48-67,3,Rented or leased in,1
34-80-05-70,1,Customary right of occupancy,1
34-80-85-44,1,Inherited,0
34-80-85-44,2,Inherited,0
34-81-77-62,1,Granted right of occupancy,21
34-82-23-72,1,Granted right of occupancy,0
34-82-23-72,2,Granted right of occupancy,0
34-82-23-72,3,Granted right of occupancy,0
34-82-80-12,1,Inherited,1
34-82-80-12,2,Rented or leased in,1
34-84-96-30,1,Rented or leased in,2
34-93-86-12,1,Purchased,0
34-93-86-12,2,Purchased,1
34-93-86-12,3,Purchased,1
34-93-86-12,4,Purchased,1
34-93-86-12,5,Purchased,1
34-96-70-30,1,Inherited,1
34-96-70-30,2,Inherited,0
34-97-68-55,1,Granted right of occupancy,166
34-97-68-55,2,Granted right of occupancy,243
34-98-09-88,1,Purchased,0
34-98-95-36,1,Inherited,2
34-98-95-36,2,Inherited,2
35-00-41-54,1,Granted right of occupancy,0
35-00-55-27,1,Rented or leased in,1
35-00-55-27,2,Rented or leased in,0
35-01-64-91,1,Rented or leased in,0
35-01-79-95,1,,0
35-01-92-28,1,Inherited,1
35-01-92-28,2,Inherited,1
35-02-12-87,1,Inherited,0
35-02-12-87,2,Purchased,1
35-04-88-22,1,Purchased,121
35-05-52-21,1,Purchased,8
35-05-52-21,2,Purchased,3
35-05-52-21,3,Purchased,13
35-05-52-21,4,Inherited,8
35-05-87-28,1,Other,101
35-09-59-08,1,Purchased,1
35-11-79-28,1,Purchased,162
35-12-45-87,1,Inherited,0
35-12-45-87,2,Inherited,1
35-13-63-32,1,Purchased,0
35-13-63-32,2,Borrowed for free,0
35-15-08-00,1,Customary right of occupancy,0
35-15-23-11,1,Rented or leased in,0
35-16-58-91,1,Customary right of occupancy,1
35-16-78-32,1,Granted right of occupancy,0
35-17-00-22,1,Customary right of occupancy,0
35-17-00-22,2,Customary right of occupancy,0
35-17-82-85,1,Granted right of occupancy,0
35-20-06-02,1,Customary right of occupancy,0
35-20-06-02,2,Inherited,1
35-20-06-02,3,Inherited,0
35-23-12-71,1,Purchased,4
35-23-12-71,2,Purchased,4
35-23-12-71,3,Purchased,4
35-23-48-36,1,Rented or leased in,1
35-23-48-36,2,Customary right of occupancy,0
35-24-57-00,1,Rented or leased in,0
35-24-57-00,2,Rented or leased in,0
35-25-43-93,1,Borrowed for free,0
35-25-48-05,1,Rented or leased in,2
35-25-48-05,2,Rented or leased in,3
35-26-65-01,1,Purchased,0
35-27-87-56,1,Purchased,0
35-30-19-90,1,Purchased,3
35-30-19-90,2,Purchased,2
35-30-51-83,1,Granted right of occupancy,8
35-31-56-92,1,Customary right of occupancy,14
35-31-56-92,2,Customary right of occupancy,2
35-31-56-92,3,Customary right of occupancy,6
35-31-66-62,1,Rented or leased in,2
35-32-50-25,1,Purchased,1
35-35-72-58,1,Customary right of occupancy,1
35-35-72-58,2,Customary right of occupancy,0
35-38-99-52,1,Purchased,1
35-39-15-82,1,Borrowed for free,0
35-41-19-58,1,Purchased,1
35-46-60-73,1,Inherited,2
35-46-60-73,2,Inherited,1
35-46-97-99,1,Rented or leased in,0
35-47-84-45,1,Inherited,9
35-47-84-45,2,Customary right of occupancy,0
35-49-64-72,1,Inherited,0
35-49-64-72,2,Inherited,1
35-50-18-14,1,Purchased,1
35-51-48-25,1,Granted right of occupancy,1
35-51-67-22,1,Borrowed for free,0
35-53-85-95,1,Purchased,0
35-53-85-95,2,Inherited,0
35-53-85-95,3,Purchased,1
35-54-04-66,1,Customary right of occupancy,0
35-55-00-43,1,Granted right of occupancy,81
35-55-29-74,1,Granted right of occupancy,2
35-58-83-99,1,Customary right of occupancy,3
35-59-40-74,1,Customary right of occupancy,0
35-59-83-95,1,Customary right of occupancy,4
35-60-68-75,1,Customary right of occupancy,1
35-62-00-35,1,Customary right of occupancy,0
35-62-00-35,2,Customary right of occupancy,0
35-62-00-35,3,Customary right of occupancy,0
35-63-27-92,1,Inherited,2
35-65-31-78,1,Rented or leased in,1
35-65-31-78,2,Inherited,1
35-68-01-23,1,Customary right of occupancy,0
35-69-62-23,1,Rented or leased in,0
35-69-66-75,1,Customary right of occupancy,1
35-70-41-24,1,Granted right of occupancy,0
35-70-41-24,2,Granted right of occupancy,0
35-70-41-24,3,Granted right of occupancy,0
35-71-66-41,1,Customary right of occupancy,0
35-71-66-41,2,Customary right of occupancy,1
35-72-21-50,1,Customary right of occupancy,0
35-72-31-91,1,Granted right of occupancy,0
35-72-67-78,1,Customary right of occupancy,1
35-73-92-19,1,Rented or leased in,1
35-75-03-08,1,Inherited,1
35-75-54-98,1,Inherited,1
35-76-99-03,1,Inherited,1
35-76-99-03,2,Inherited,1
35-77-24-67,1,Inherited,0
35-77-24-67,2,Inherited,0
35-77-71-18,1,Granted right of occupancy,0
35-81-97-10,1,Granted right of occupancy,0
35-85-03-33,1,Rented or leased in,0
35-85-50-19,1,Rented or leased in,1
35-85-50-19,2,Inherited,0
35-85-73-81,1,Inherited,1
35-85-81-45,1,Borrowed for free,2
35-87-43-75,1,Customary right of occupancy,0
35-89-26-46,1,Inherited,2
35-90-77-91,1,Customary right of occupancy,1
35-91-96-48,1,Borrowed for free,2
35-91-96-48,2,Rented or leased in,0
35-92-00-53,1,Inherited,1
35-93-48-32,1,Inherited,0
35-93-48-32,2,Inherited,0
35-94-77-27,1,Rented or leased in,1
35-96-89-93,1,Rented or leased in,1
35-96-97-78,1,Rented or leased in,0
35-97-20-45,1,Granted right of occupancy,1
35-99-92-04,1,Purchased,1
35-99-92-04,2,Purchased,1
36-01-13-94,1,Other,1
36-02-06-40,1,Customary right of occupancy,2
36-02-06-40,2,Customary right of occupancy,0
36-02-26-33,1,Other,1
36-02-59-46,1,Borrowed for free,0
36-03-14-19,1,Borrowed for free,0
36-03-99-15,2,Borrowed for free,0
36-04-49-00,1,Rented or leased in,0
36-04-82-95,1,Borrowed for free,0
36-04-82-95,2,Borrowed for free,0
36-05-68-39,2,Granted right of occupancy,0
36-06-69-71,1,Customary right of occupancy,0
36-06-69-71,2,Rented or leased in,1
36-06-88-25,1,Inherited,1
36-07-59-08,1,Rented or leased in,1
36-09-23-58,1,Other,2
36-09-23-58,2,Other,1
36-09-50-49,1,Rented or leased in,0
36-10-47-31,1,Inherited,0
36-11-50-33,1,Rented or leased in,0
36-11-50-33,2,Rented or leased in,1
36-12-77-23,1,Rented or leased in,1
36-12-77-23,2,Borrowed for free,0
36-13-32-93,1,Customary right of occupancy,1
36-13-32-93,2,Customary right of occupancy,1
36-13-32-93,3,Customary right of occupancy,1
36-15-61-03,1,Rented or leased in,1
36-16-10-31,1,Purchased,1
36-16-55-91,1,Purchased,2
36-17-01-97,1,Granted right of occupancy,5
36-18-82-48,1,Granted right of occupancy,3
36-19-25-26,1,Granted right of occupancy,0
36-20-23-68,1,Inherited,0
36-20-56-62,1,Purchased,0
36-21-97-83,1,Customary right of occupancy,1
36-21-97-83,2,Purchased,0
36-22-71-59,1,Borrowed for free,0
36-22-79-74,1,Rented or leased in,1
36-23-97-23,1,Rented or leased in,1
36-24-33-64,1,Inherited,1
36-24-33-64,2,Purchased,2
36-24-33-64,3,Inherited,5
36-24-33-64,4,Purchased,4
36-24-33-64,5,Purchased,40
36-24-33-64,6,Purchased,2
36-27-25-66,1,Inherited,1
36-27-25-66,2,Purchased,1
36-27-25-66,3,Purchased,1
36-27-25-66,4,Purchased,0
36-28-33-49,1,Rented or leased in,0
36-28-33-49,2,Purchased,0
36-29-46-97,1,Inherited,0
36-30-59-10,1,Granted right of occupancy,6
36-31-29-05,1,Customary right of occupancy,1
36-34-94-37,1,Purchased,3
36-34-94-37,2,Purchased,1
36-35-90-85,1,Granted right of occupancy,1842
36-36-02-81,1,Granted right of occupancy,0
36-39-23-15,1,Customary right of occupancy,1
36-39-70-36,1,Inherited,2
36-40-64-08,1,Rented or leased in,0
36-40-64-08,2,Purchased,0
36-41-42-96,1,Customary right of occupancy,2
36-42-64-36,1,Customary right of occupancy,28
36-42-64-36,2,Customary right of occupancy,49
36-42-64-36,3,Customary right of occupancy,6
36-42-64-36,4,Customary right of occupancy,6
36-42-64-36,5,Customary right of occupancy,3
36-44-71-70,1,Customary right of occupancy,1
36-46-03-70,1,Granted right of occupancy,12
36-46-03-70,2,Purchased,5
36-46-03-70,3,Customary right of occupancy,6
36-48-10-63,1,Customary right of occupancy,6
36-48-10-63,2,Inherited,8
36-48-74-66,1,Borrowed for free,1
36-48-74-66,2,Borrowed for free,0
36-49-07-11,1,Customary right of occupancy,1
36-49-07-11,2,Purchased,0
36-49-67-88,1,Purchased,0
36-49-67-88,2,Purchased,0
36-52-66-73,1,Purchased,8
36-52-66-73,2,Purchased,11
36-52-66-73,3,Purchased,6
36-52-66-73,4,Purchased,2
36-52-86-12,1,Rented or leased in,8
36-52-86-12,2,Purchased,0
36-53-53-19,1,Inherited,0
36-53-53-19,2,Purchased,0
36-53-70-68,1,Inherited,1
36-54-87-42,1,Granted right of occupancy,3209
36-57-51-84,1,Other,0
36-58-80-57,1,Customary right of occupancy,0
36-58-80-57,2,Customary right of occupancy,1
36-60-04-01,1,Customary right of occupancy,2
36-60-04-01,2,Customary right of occupancy,1
36-62-03-18,1,Granted right of occupancy,1
36-62-57-65,1,Granted right of occupancy,637
36-63-13-43,1,Customary right of occupancy,20
36-67-50-20,1,Purchased,18
36-67-50-20,2,Purchased,4
36-67-50-20,3,Purchased,6
36-67-50-20,4,Purchased,16
36-67-62-69,1,Inherited,1
36-67-73-48,1,Borrowed for free,0
36-68-18-26,1,Inherited,1
36-69-19-10,1,Purchased,0
36-70-82-37,1,Inherited,0
36-70-82-37,2,Inherited,0
36-70-82-37,3,Inherited,1
36-70-82-37,4,Inherited,1
36-71-31-39,1,Customary right of occupancy,0
36-71-65-53,1,Inherited,0
36-71-65-53,2,Rented or leased in,1
36-71-65-53,3,Inherited,0
36-74-07-50,1,Borrowed for free,0
36-76-64-28,1,Inherited,0
36-76-66-58,1,Customary right of occupancy,1
36-76-82-93,1,Purchased,3
36-77-03-22,1,Customary right of occupancy,1
36-79-79-64,1,Inherited,0
36-88-50-48,1,Rented or leased in,0
