holding_id,holding_type,mainland_zanzibar,region,stratum_id,ea_id,weight,s2q10__1,s2q10__2,s2q10__3,s2q10__4,s2q10__5,s2q10__6,s2q10__7,s20q08,s20q09
60-34-96-55,Household,"Mainland, Tanzania",Arusha,212,5245,224,No,No,No,No,No,No,Yes,,
60-43-13-70,Household,"Mainland, Tanzania",Tabora,289,3760,302,No,No,No,No,No,No,Yes,No,
60-43-28-95,Household,"Mainland, Tanzania",Morogoro,735,1734,482,No,No,No,No,No,No,Yes,No,
60-43-83-09,Household,"Mainland, Tanzania",Kigoma,582,9452,1069,No,No,No,No,No,No,Yes,,
60-48-66-08,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
60-51-01-81,Household,"Mainland, Tanzania",Tanga,657,4652,248,No,No,No,No,No,No,Yes,No,
60-51-06-92,Large Farm,Zanzibar,,,3266,,,,,,,,,,
60-51-71-62,Household,"Mainland, Tanzania",Mwanza,114,1568,261,No,No,No,No,No,No,Yes,No,
60-53-37-90,Household,Zanzibar,Kusini Unguja,361,3937,148,No,No,No,No,No,No,Yes,,
60-55-10-15,Household,Zanzibar,Kusini Unguja,361,3937,148,No,No,No,No,No,No,Yes,,
60-57-62-76,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
60-58-90-82,Household,Zanzibar,Kusini Unguja,361,5640,33,No,No,No,No,No,No,Yes,No,
60-66-21-97,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
60-67-51-17,Household,"Mainland, Tanzania",Lindi,271,8830,738,No,No,No,No,No,No,Yes,No,
60-70-56-80,Household,"Mainland, Tanzania",Manyara,203,4034,475,No,No,No,No,No,No,Yes,,
60-76-72-64,Household,Zanzibar,Mjini Magharibi,340,4067,138,No,No,No,No,No,No,Yes,,
60-77-08-53,Household,Zanzibar,Mjini Magharibi,340,4067,138,No,No,No,No,No,No,Yes,,
60-77-68-23,Household,"Mainland, Tanzania",Manyara,471,4511,457,No,No,No,No,No,No,Yes,No,
60-81-21-20,Household,"Mainland, Tanzania",Tanga,657,5103,410,No,No,No,No,No,No,Yes,No,
60-81-83-09,Household,"Mainland, Tanzania",Morogoro,669,7257,1027,No,No,No,No,No,No,Yes,No,
60-86-71-60,Household,Zanzibar,Mjini Magharibi,340,7802,116,No,No,No,No,No,No,Yes,,
60-95-14-53,Household,"Mainland, Tanzania",Lindi,271,3952,700,No,No,No,No,No,No,Yes,,
60-99-47-35,,Zanzibar,,,3266,,,,,,,,,No,
61-00-08-52,Household,"Mainland, Tanzania",Dar es Salaam,654,9881,425,No,No,No,No,No,No,Yes,,
61-05-43-63,Household,Zanzibar,Kusini Unguja,333,2403,169,No,No,No,No,No,No,Yes,,
61-06-19-71,Household,"Mainland, Tanzania",Morogoro,735,2224,620,No,No,No,No,No,No,Yes,,
61-07-25-41,Household,"Mainland, Tanzania",Dar es Salaam,102,1648,396,No,No,No,No,No,No,Yes,,
61-13-49-67,Household,"Mainland, Tanzania",Mbeya,597,4345,96,No,No,No,No,No,No,Yes,No,
61-13-64-03,Household,"Mainland, Tanzania",Ruvuma,517,8539,102,No,No,No,No,No,No,Yes,No,
61-15-03-89,Household,"Mainland, Tanzania",Singida,788,5794,523,No,No,No,No,No,No,Yes,No,
61-20-70-15,Household,"Mainland, Tanzania",Mara,489,3807,876,No,No,No,No,No,No,Yes,No,
61-22-31-40,,"Mainland, Tanzania",,735,2878,433,No,No,No,No,No,No,Yes,,
61-25-90-14,Household,"Mainland, Tanzania",Morogoro,735,1955,393,No,No,No,No,No,No,Yes,,
61-31-79-52,Household,"Mainland, Tanzania",Tanga,657,9533,214,No,No,No,No,No,No,Yes,No,
61-33-51-64,Household,"Mainland, Tanzania",Dar es Salaam,102,9453,466,No,No,No,No,No,No,Yes,No,
61-36-07-03,Household,"Mainland, Tanzania",Morogoro,872,8143,730,No,No,No,No,No,No,Yes,No,
61-37-48-72,Household,"Mainland, Tanzania",Morogoro,735,8425,268,No,No,No,No,No,No,Yes,,
61-38-88-11,Household,"Mainland, Tanzania",Morogoro,735,6292,383,No,No,No,No,No,No,Yes,No,
61-41-02-41,Household,"Mainland, Tanzania",Lindi,584,3306,773,No,No,No,No,No,No,Yes,,
61-46-47-93,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
61-47-48-24,Household,"Mainland, Tanzania",Lindi,271,9737,1575,No,No,No,No,No,No,Yes,No,
61-49-75-49,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
61-49-79-42,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
61-50-44-72,Household,"Mainland, Tanzania",Mbeya,671,9522,929,No,No,No,No,No,No,Yes,No,
61-54-34-95,Household,"Mainland, Tanzania",Simiyu,949,1680,656,No,No,No,No,No,No,Yes,No,
61-59-60-13,Household,"Mainland, Tanzania",Lindi,271,8936,690,No,No,No,No,No,No,Yes,,
61-60-06-60,Household,"Mainland, Tanzania",Morogoro,735,4965,307,No,No,No,No,No,No,Yes,,
61-61-85-25,Household,"Mainland, Tanzania",Arusha,612,3338,370,No,No,No,No,No,Yes,No,No,
61-61-94-63,Household,Zanzibar,Mjini Magharibi,533,9285,93,No,No,No,No,No,No,Yes,,
61-66-17-48,Household,"Mainland, Tanzania",Morogoro,735,8287,417,No,No,No,No,No,No,Yes,,
61-66-59-97,Household,Zanzibar,Kaskazini Pemba,148,9980,41,No,No,No,No,No,No,Yes,,
61-67-19-76,Household,"Mainland, Tanzania",Simiyu,563,7837,470,No,No,No,No,No,No,Yes,,
61-71-58-08,Household,"Mainland, Tanzania",Dar es Salaam,102,3046,315,No,No,No,No,No,No,Yes,,
61-77-78-22,Household,"Mainland, Tanzania",Lindi,584,7340,579,No,No,No,No,No,No,Yes,,
61-77-85-83,Household,"Mainland, Tanzania",Lindi,388,7718,1402,No,No,No,No,No,No,Yes,,
61-78-10-69,Household,"Mainland, Tanzania",Mbeya,597,8410,245,No,No,No,No,No,No,Yes,No,
61-80-45-25,Household,"Mainland, Tanzania",Mara,925,9882,352,No,No,No,No,No,No,Yes,No,
61-80-90-84,Household,Zanzibar,Kusini Unguja,361,3013,93,No,No,No,No,No,No,Yes,No,
61-85-87-28,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
61-86-05-36,Household,"Mainland, Tanzania",Morogoro,735,4952,153,No,No,No,No,No,No,Yes,No,
61-86-38-41,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
61-90-20-53,Household,"Mainland, Tanzania",Lindi,271,3952,700,No,No,No,No,No,No,Yes,,
61-90-47-17,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
61-91-12-13,Household,"Mainland, Tanzania",Mwanza,114,7428,76,No,No,No,No,No,No,Yes,,
61-94-74-92,Household,"Mainland, Tanzania",Morogoro,735,1955,393,No,No,No,No,No,No,Yes,No,
61-95-24-02,Household,"Mainland, Tanzania",Morogoro,735,5762,563,No,No,No,No,No,No,Yes,,
62-00-18-00,Household,"Mainland, Tanzania",Mwanza,114,6437,719,No,No,No,No,No,No,Yes,,
62-05-16-31,Household,"Mainland, Tanzania",Manyara,471,9577,417,No,No,No,No,No,No,Yes,,
62-08-48-22,Household,"Mainland, Tanzania",Manyara,203,9970,346,No,No,No,No,No,No,Yes,No,
62-14-17-00,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
62-18-18-19,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-21-37-57,Household,"Mainland, Tanzania",Singida,788,5794,523,No,No,No,No,No,No,Yes,,
62-23-23-94,Household,"Mainland, Tanzania",Morogoro,735,3199,443,No,No,No,No,No,No,Yes,,
62-25-18-49,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-25-38-75,Household,"Mainland, Tanzania",Manyara,203,1229,349,No,No,No,No,No,No,Yes,,
62-25-82-08,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-28-83-11,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-30-39-42,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-32-61-68,Household,"Mainland, Tanzania",Mara,925,9882,352,No,No,No,No,No,No,Yes,No,
62-36-83-16,Household,Zanzibar,Kaskazini Unguja,609,2976,78,No,No,No,No,No,No,Yes,,
62-37-50-31,Household,"Mainland, Tanzania",Dar es Salaam,153,7459,761,No,No,No,No,No,No,Yes,,
62-38-57-42,Household,"Mainland, Tanzania",Arusha,212,9826,302,No,No,No,No,No,No,Yes,No,
62-46-73-02,Household,"Mainland, Tanzania",Dar es Salaam,102,3046,315,No,No,No,No,No,No,Yes,No,
62-47-52-89,Household,"Mainland, Tanzania",Morogoro,872,4358,975,No,No,No,Yes,No,No,No,No,
62-48-77-90,Household,"Mainland, Tanzania",Lindi,271,1273,692,No,No,No,No,No,No,Yes,No,
62-51-73-17,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-51-96-52,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-56-14-51,Household,Zanzibar,Mjini Magharibi,533,5847,341,No,No,No,No,No,No,Yes,,
62-59-10-12,Household,"Mainland, Tanzania",Lindi,271,7746,767,No,No,No,No,No,No,Yes,,
62-60-04-18,Household,"Mainland, Tanzania",Morogoro,735,4665,279,No,No,No,No,No,No,Yes,,
62-61-05-06,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
62-62-33-75,Household,Zanzibar,Mjini Magharibi,340,2606,136,No,No,No,No,No,No,Yes,,
62-62-60-43,Household,"Mainland, Tanzania",Dar es Salaam,102,6174,510,No,No,No,No,No,No,Yes,,
62-62-89-07,Household,"Mainland, Tanzania",Manyara,203,4034,475,No,No,No,No,No,No,Yes,No,
62-65-82-99,Household,"Mainland, Tanzania",Lindi,388,2551,1227,No,No,No,No,No,No,Yes,,
62-67-13-41,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-68-00-05,Household,"Mainland, Tanzania",Morogoro,735,8287,417,No,No,No,No,No,No,Yes,,
62-73-00-78,Household,"Mainland, Tanzania",Lindi,388,5284,1210,No,No,No,No,No,No,Yes,,
62-74-98-23,Household,"Mainland, Tanzania",Lindi,388,6825,1152,No,No,No,No,No,No,Yes,,
62-77-60-37,Household,"Mainland, Tanzania",Dar es Salaam,654,8949,240,No,No,No,No,No,No,Yes,,
62-77-71-92,Household,"Mainland, Tanzania",Mwanza,114,6437,719,No,No,No,No,No,No,Yes,No,
62-78-30-18,Household,"Mainland, Tanzania",Morogoro,735,5762,563,No,No,No,No,No,No,Yes,No,
62-78-36-07,Household,"Mainland, Tanzania",Tabora,289,8725,423,No,No,No,No,No,No,Yes,,
62-80-28-05,Household,"Mainland, Tanzania",Tabora,289,3760,302,No,No,No,No,No,No,Yes,No,
62-82-76-80,Household,"Mainland, Tanzania",Mwanza,646,8512,274,No,No,No,No,No,No,Yes,,
62-83-02-70,Household,"Mainland, Tanzania",Arusha,212,9235,61,No,No,No,No,No,No,Yes,No,
62-83-57-84,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-86-35-43,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-88-16-56,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-88-37-11,Household,"Mainland, Tanzania",Morogoro,872,2006,865,No,No,No,No,No,No,Yes,No,
62-89-26-22,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-90-22-16,Household,"Mainland, Tanzania",Dar es Salaam,153,9324,333,No,No,No,No,No,No,Yes,,
62-92-86-82,Household,"Mainland, Tanzania",Dar es Salaam,153,9866,412,No,No,No,No,No,No,Yes,,
62-93-03-40,Household,Zanzibar,Kaskazini Unguja,609,6580,98,No,No,No,No,No,No,Yes,,
62-95-40-93,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
62-97-66-80,Household,"Mainland, Tanzania",Morogoro,735,3259,333,No,No,No,No,No,No,Yes,No,
62-99-32-81,Household,"Mainland, Tanzania",Iringa,739,1443,284,No,No,No,No,No,No,Yes,No,
63-00-33-79,Household,Zanzibar,Kusini Unguja,314,9371,98,Yes,No,Yes,Yes,No,Yes,No,No,
63-02-04-69,Household,"Mainland, Tanzania",Arusha,212,5245,224,No,No,No,No,No,No,Yes,No,
63-02-49-61,Household,"Mainland, Tanzania",Tabora,289,8725,423,No,No,No,No,No,No,Yes,No,
63-03-15-09,Household,"Mainland, Tanzania",Lindi,271,8399,713,No,No,No,No,No,No,Yes,,
63-03-18-88,Household,"Mainland, Tanzania",Lindi,388,7718,1402,No,No,No,No,No,No,Yes,No,
63-06-42-53,Household,"Mainland, Tanzania",Mwanza,114,1568,261,No,No,No,No,No,No,Yes,No,
63-07-82-81,Household,"Mainland, Tanzania",Dar es Salaam,102,9453,466,No,No,No,No,No,No,Yes,No,
63-08-45-62,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-08-83-36,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-11-22-36,Household,"Mainland, Tanzania",Mwanza,275,8925,440,No,No,No,No,No,No,Yes,,
63-13-17-50,Household,"Mainland, Tanzania",Morogoro,735,5713,330,No,No,No,No,No,No,Yes,,
63-13-87-79,Household,"Mainland, Tanzania",Manyara,471,9577,417,No,No,No,No,No,No,Yes,No,
63-14-10-18,Household,"Mainland, Tanzania",Ruvuma,517,9885,508,No,No,No,No,No,No,Yes,No,
63-15-59-80,Household,"Mainland, Tanzania",Morogoro,735,5824,306,No,No,No,No,No,Yes,No,,
63-15-73-32,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
63-19-88-74,Household,"Mainland, Tanzania",Tanga,657,2124,413,No,No,No,No,No,No,Yes,No,
63-25-19-22,Household,"Mainland, Tanzania",Dar es Salaam,654,8949,240,No,No,No,No,No,No,Yes,,
63-27-83-99,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
63-30-46-51,Household,"Mainland, Tanzania",Morogoro,735,4952,153,No,No,No,No,No,No,Yes,No,
63-31-06-79,,Zanzibar,,333,5467,78,No,No,No,No,No,No,Yes,No,
63-32-37-13,Household,"Mainland, Tanzania",Manyara,947,9989,347,No,No,No,No,No,No,Yes,No,
63-32-65-79,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-33-67-48,Household,"Mainland, Tanzania",Morogoro,872,2027,1020,No,No,No,No,No,Yes,No,,
63-35-32-81,Household,"Mainland, Tanzania",Mwanza,114,4339,216,No,No,No,No,No,No,Yes,,
63-36-67-18,Household,"Mainland, Tanzania",Manyara,471,2210,380,No,No,No,No,No,No,Yes,No,
63-45-06-43,Household,"Mainland, Tanzania",Morogoro,669,6344,882,No,No,No,No,No,No,Yes,,
63-47-99-25,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-51-34-86,Household,"Mainland, Tanzania",Morogoro,735,6469,300,No,No,No,No,No,No,Yes,No,
63-52-33-35,Household,"Mainland, Tanzania",Tanga,657,2124,413,No,No,No,No,No,No,Yes,No,
63-54-41-07,Household,"Mainland, Tanzania",Lindi,584,6567,881,No,No,No,No,No,No,Yes,,
63-54-98-97,Household,"Mainland, Tanzania",Dodoma,302,6173,665,No,No,No,No,No,No,Yes,No,
63-56-57-12,Household,"Mainland, Tanzania",Mara,925,1168,200,No,No,No,No,No,No,Yes,,
63-61-52-00,Household,"Mainland, Tanzania",Morogoro,735,5713,330,No,No,No,No,No,No,Yes,,
63-64-46-33,Household,"Mainland, Tanzania",Tanga,657,3203,291,No,No,No,No,No,No,Yes,No,
63-67-53-71,Household,"Mainland, Tanzania",Mwanza,114,9479,299,No,No,No,No,No,No,Yes,,
63-68-21-92,Household,"Mainland, Tanzania",Morogoro,669,9925,970,No,No,No,No,No,No,Yes,,
63-76-49-59,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,,
63-79-55-03,Household,"Mainland, Tanzania",Dar es Salaam,153,5735,641,No,No,No,No,No,No,Yes,,
63-79-99-33,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-82-68-84,Household,"Mainland, Tanzania",Manyara,471,1440,375,No,No,No,No,No,No,Yes,No,
63-83-77-11,Household,"Mainland, Tanzania",Lindi,388,2313,1476,No,No,No,No,No,No,Yes,,
63-84-95-45,Household,Zanzibar,Kusini Unguja,361,5640,33,No,No,No,No,No,No,Yes,No,
63-88-74-98,Household,"Mainland, Tanzania",Mbeya,597,8358,135,No,No,No,No,No,No,Yes,No,
63-89-04-79,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-91-31-23,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-91-55-32,Household,Zanzibar,Kusini Unguja,361,4924,95,No,No,No,No,No,No,Yes,No,
63-92-24-56,Household,"Mainland, Tanzania",Morogoro,735,2439,351,No,No,No,No,No,No,Yes,No,
63-92-64-17,Household,"Mainland, Tanzania",Morogoro,735,1303,474,No,No,No,No,No,No,Yes,,
63-94-19-58,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-95-02-42,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
63-95-07-83,Household,"Mainland, Tanzania",Morogoro,735,3199,443,No,No,No,No,No,No,Yes,,
64-00-12-43,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-01-57-71,Household,"Mainland, Tanzania",Lindi,584,3306,773,No,No,No,No,No,No,Yes,,
64-02-11-64,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-03-32-68,Household,"Mainland, Tanzania",Morogoro,735,1756,465,No,No,No,No,No,No,Yes,No,
64-05-95-97,Household,"Mainland, Tanzania",Morogoro,735,6292,383,No,No,No,No,No,No,Yes,,
64-07-58-44,Household,"Mainland, Tanzania",Morogoro,872,3144,992,No,No,No,No,No,Yes,No,,
64-09-32-16,Household,"Mainland, Tanzania",Morogoro,735,1303,474,No,No,No,No,No,No,Yes,No,
64-10-44-39,Household,"Mainland, Tanzania",Dar es Salaam,153,5735,641,No,No,No,No,No,No,Yes,,
64-10-88-36,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-11-05-97,Household,"Mainland, Tanzania",Morogoro,735,4353,218,No,No,No,No,No,No,Yes,,
64-11-63-17,Household,"Mainland, Tanzania",Iringa,739,7952,486,No,No,No,No,No,No,Yes,No,
64-11-68-36,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-14-44-26,Household,"Mainland, Tanzania",Tabora,728,6141,509,No,No,No,No,No,No,Yes,No,
64-14-75-64,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-14-95-37,Household,Zanzibar,Mjini Magharibi,500,4782,55,No,No,No,No,No,No,Yes,Yes,1
64-15-27-01,Household,"Mainland, Tanzania",Tanga,657,8713,349,No,No,No,No,No,No,Yes,,
64-16-18-76,Household,Zanzibar,Mjini Magharibi,500,4782,55,No,No,No,No,No,No,Yes,,
64-18-11-53,Household,"Mainland, Tanzania",Manyara,947,1785,292,No,No,No,No,No,No,Yes,,
64-19-14-97,Household,"Mainland, Tanzania",Lindi,388,7718,1402,No,No,No,No,No,No,Yes,,
64-19-16-91,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-21-74-09,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,Yes,1
64-22-68-58,Household,Zanzibar,Mjini Magharibi,340,5221,170,No,No,No,No,No,No,Yes,,
64-24-74-93,Household,"Mainland, Tanzania",Lindi,271,9737,1575,No,No,No,No,No,No,Yes,No,
64-24-88-36,Household,"Mainland, Tanzania",Morogoro,735,6306,568,No,No,No,No,No,No,Yes,No,
64-24-90-44,Household,"Mainland, Tanzania",Dar es Salaam,153,3867,666,No,No,No,No,No,No,Yes,No,
64-25-31-20,Household,"Mainland, Tanzania",Singida,788,5794,523,No,No,No,No,No,No,Yes,No,
64-25-81-97,Household,"Mainland, Tanzania",Tanga,657,8713,349,No,No,No,No,No,No,Yes,No,
64-25-93-22,Household,Zanzibar,Kaskazini Unguja,609,2976,78,No,No,No,No,No,No,Yes,,
64-26-08-92,Large Farm,"Mainland, Tanzania",,,3266,,,,,,,,,No,
64-26-44-53,Household,"Mainland, Tanzania",Arusha,212,5268,109,No,No,No,No,No,No,Yes,,
64-33-02-74,Household,"Mainland, Tanzania",Morogoro,735,4665,279,No,No,No,No,No,No,Yes,No,
